player_id,year,team
13681,1975,PHI
17507,2010,CIN
23518,2000,TAM
23518,2001,TAM
23518,2002,TAM
23518,2003,TAM
23518,2004,CIN
23518,2005,CIN
23518,2006,DEN
23518,2007,DEN
23518,2008,DEN
12724,2016,CHI
12724,2017,CHI
6775,1989,NWE
2940,2002,STL
2940,2003,STL
2940,2004,STL
2940,2005,STL
2940,2006,STL
2940,2007,STL
2940,2008,STL
2940,2009,STL
22597,1978,GNB
22597,1979,GNB
14581,2004,CLE
14581,2007,TAM
14581,2008,TAM
14581,2009,JAX
14581,2010,JAX
14581,2011,JAX
14581,2012,ATL
14581,2013,NOR
14581,2014,NOR
14581,2015,NOR
17659,2007,BAL
24900,1985,RAM
24900,1986,RAM
24900,1987,RAM
24900,1988,RAM
24900,1989,DEN
24900,1990,DEN
24900,1991,DEN
24900,1992,DEN
24900,1993,PHI
24900,1994,KAN
24463,1972,PHI
541,2003,STL
541,2005,MIN
541,2007,JAX
541,2008,JAX
5635,1980,DET
5635,1981,DET
5635,1982,DET
5635,1983,DET
5635,1984,DET
5635,1985,DET
5635,1986,DET
9588,2017,DEN
24464,1971,MIN
24464,1972,PIT
1253,1960,STL
7046,1987,ATL
7046,1989,ATL
13565,1969,NYG
13565,1970,NYG
13565,1971,STL
11158,1974,NWE
11158,1975,NWE
11158,1976,NWE
11158,1978,NWE
11158,1979,NWE
11158,1980,NWE
11158,1981,NWE
17528,1994,ATL
17528,1995,ATL
17528,1996,ATL
17528,1998,MIN
17994,2011,JAX
17994,2012,JAX
17994,2013,JAX
17994,2014,PHI
17994,2015,CHI
17994,2016,CHI
2695,2012,BAL
2695,2013,BAL
20044,2005,ARI
4714,1983,SFO
4714,1984,SFO
4714,1985,SFO
4714,1986,SFO
4714,1987,SFO
4714,1988,SFO
4714,1989,SFO
4714,1990,SFO
4714,1991,RAI
4714,1992,MIN
4714,1993,MIN
7958,2000,NOR
7958,2001,NOR
7958,2002,NOR
7958,2003,NOR
7958,2004,NOR
7958,2005,NOR
7958,2006,NOR
10891,1987,PHI
19816,1966,DEN
3331,1992,NYG
3331,1993,NYG
3331,1994,NYG
3331,1995,NYG
3331,1996,NYG
3331,1997,WAS
3331,1998,WAS
23319,2014,NYG
10957,1964,HOU
10957,1965,HOU
10957,1966,MIA
10957,1968,DEN
10957,1970,DEN
13118,2008,GNB
13118,2010,GNB
13118,2011,GNB
13118,2012,DET
14422,1967,NYJ
9546,1999,SDG
9546,2000,SDG
9546,2001,SDG
9546,2002,CLE
9546,2003,CLE
9546,2004,CLE
9546,2005,CLE
9546,2006,CLE
9546,2007,CLE
9546,2008,CLE
9546,2009,CLE
11672,2004,DAL
11672,2005,DAL
11672,2006,DAL
11672,2007,DAL
11672,2008,MIA
11672,2009,MIA
11672,2010,DEN
11672,2011,NWE
16934,1988,DAL
9350,1977,NWE
9350,1978,NWE
9350,1979,NWE
9350,1980,NWE
9350,1981,NWE
9350,1982,NWE
9350,1983,RAI
9350,1984,MIN
9350,1985,NYG
19757,2017,ATL
21487,2010,SDG
21487,2011,SDG
21487,2012,SDG
21487,2013,SDG
21487,2014,SDG
21487,2015,SDG
21487,2016,SDG
14021,2010,SFO
14021,2011,SEA
14021,2012,SEA
14021,2013,SEA
14021,2014,PHI
14021,2015,PHI
14021,2016,PHI
14021,2017,PHI
20963,1993,CLE
20963,1994,SEA
6548,1987,WAS
2762,1974,NYJ
2762,1975,NYJ
17323,2003,IND
17323,2004,IND
3476,1970,CIN
3476,1971,CIN
3476,1972,CIN
3476,1973,CIN
3476,1974,CIN
3476,1975,CIN
3476,1976,CIN
16913,1986,DAL
16913,1987,HOU
12170,2016,CLE
12170,2017,CLE
18617,1969,HOU
18617,1970,HOU
18617,1971,HOU
16453,1985,SFO
16453,1986,SFO
16453,1987,SFO
16453,1988,SFO
23494,1975,SFO
23494,1976,SFO
23494,1977,SFO
23494,1978,SFO
23494,1979,SFO
23494,1980,SFO
23494,1981,SDG
4450,1996,STL
4450,1997,STL
4450,1998,STL
4450,1999,STL
4450,2000,STL
4450,2001,STL
4450,2002,STL
4450,2003,NOR
4450,2004,NOR
4450,2005,NOR
4450,2006,NOR
22115,1988,MIA
22115,1989,MIA
22115,1990,MIA
22115,1991,RAM
17097,2001,TEN
17097,2002,TEN
17097,2003,TEN
17097,2004,TEN
17097,2005,PHI
17097,2006,PHI
17097,2007,PHI
17097,2008,PHI
17097,2009,PHI
17097,2010,PHI
17097,2011,PHI
17097,2012,CLE
12925,2016,CHI
7639,1954,GNB
15375,2013,NYJ
15375,2014,NYJ
15375,2015,NYJ
22109,1987,SEA
23220,1969,DET
23220,1970,DET
23220,1971,DET
23220,1972,DET
23220,1973,DET
23220,1974,DET
23220,1976,DET
23220,1978,BUF
9853,2007,SFO
9853,2008,SFO
9853,2009,SFO
9853,2010,JAX
9853,2011,JAX
9853,2012,NYJ
10973,1987,NYJ
4080,1987,KAN
9092,2000,CAR
9092,2001,CAR
9092,2003,NOR
9092,2004,NOR
5331,1998,SDG
17389,1976,GNB
3174,1971,NYG
3174,1972,HOU
3174,1973,HOU
3174,1974,HOU
3174,1975,HOU
3174,1976,HOU
3174,1977,HOU
20513,1966,BUF
20513,1967,BUF
14728,2002,DAL
23667,1995,WAS
23667,1996,WAS
23667,1997,WAS
23667,1998,WAS
23667,1999,WAS
23667,2000,WAS
23667,2001,WAS
23667,2002,CIN
23585,1989,CIN
14184,2006,GNB
14184,2007,GNB
14184,2008,GNB
14184,2009,STL
14184,2010,SEA
14184,2011,BUF
14184,2012,BUF
17124,1987,SFO
24979,1999,SFO
24979,2000,WAS
24979,2001,JAX
24979,2002,JAX
24979,2003,JAX
24979,2004,JAX
24979,2005,JAX
24979,2006,JAX
24979,2007,JAX
24979,2008,JAX
24979,2009,ATL
24979,2010,ATL
24979,2011,ATL
10383,1969,SDG
15200,1961,CLE
9792,2016,LAR
9792,2017,LAR
11174,1985,CIN
11174,1986,CIN
11174,1987,CIN
4038,1950,NYG
4038,1953,NYG
5528,1978,CIN
1391,2010,SDG
21433,1983,DET
21433,1984,DET
21433,1985,DET
21433,1986,DET
21433,1987,DET
16975,1977,TAM
2596,1997,PHI
15087,1960,STL
15087,1961,STL
15087,1962,STL
15087,1964,STL
15087,1967,STL
23825,1988,DET
23825,1989,DET
23825,1990,DET
23825,1991,DET
23825,1992,DET
23825,1993,DET
23825,1994,KAN
23825,1995,KAN
23825,1996,KAN
23825,1997,ATL
23825,1998,ATL
18733,1963,BUF
24975,2012,CIN
24975,2013,CIN
24975,2014,CIN
24975,2015,CIN
24975,2016,CIN
24975,2017,CLE
22955,1978,CIN
22955,1979,SFO
22955,1980,SFO
8846,1993,DET
8846,1994,DET
8846,1996,JAX
8846,1997,JAX
8846,1998,CHI
8846,1999,CHI
8846,2000,CHI
3563,1977,HOU
3563,1978,HOU
3563,1979,HOU
3563,1980,HOU
3563,1981,HOU
3563,1982,HOU
3563,1983,HOU
3563,1984,NOR
3563,1985,NOR
12902,2000,DAL
12902,2001,DAL
11844,2001,ATL
11844,2004,CAR
15643,1968,DEN
5742,2016,WAS
5742,2017,WAS
20442,1978,SDG
20442,1979,PHI
20442,1980,PHI
20442,1981,PHI
20442,1982,PHI
20442,1983,PHI
8590,2003,CHI
8590,2004,CHI
8590,2005,CHI
8590,2006,CHI
8590,2007,CHI
8590,2008,CHI
8590,2009,HOU
8590,2010,WAS
8590,2011,WAS
14541,2004,NYJ
14541,2006,CHI
14541,2007,CHI
14541,2008,CHI
14541,2009,CHI
18508,2012,PHI
18508,2013,NYG
18508,2014,NYG
18508,2015,NYG
21644,1999,BAL
21644,2000,BAL
21644,2001,MIA
1410,1987,DET
16069,2004,KAN
16069,2005,PHI
7497,1982,KAN
7497,1987,SFO
7497,1989,DET
7497,1990,DET
7497,1991,SDG
7497,1992,SDG
1822,1973,CIN
1822,1974,CIN
1822,1975,CIN
1822,1976,SEA
1822,1977,BAL
1822,1978,BAL
1822,1979,BAL
1822,1980,BAL
1822,1981,MIA
1822,1982,MIA
1822,1983,MIA
1822,1984,MIA
1822,1985,MIA
1822,1986,MIA
21721,1980,CHI
19681,1953,PHI
19681,1954,NYG
19681,1955,NYG
19681,1956,NYG
19681,1957,NYG
19681,1958,NYG
19681,1959,NYG
19681,1960,NYG
19681,1961,PIT
21293,1984,MIN
17951,2010,NWE
17951,2011,JAX
2096,1992,HOU
2096,1993,HOU
2096,1994,HOU
2096,1995,HOU
2096,1996,CIN
2096,1997,TEN
2096,1998,TEN
2096,1999,TEN
2096,2000,DAL
8436,2009,NYJ
8436,2010,NYJ
8436,2011,NYJ
8436,2012,NYJ
8436,2013,TEN
8436,2014,TEN
20557,1968,OAK
20557,1969,OAK
20557,1970,OAK
20557,1971,OAK
20557,1972,OAK
20557,1973,OAK
20557,1974,OAK
20557,1975,SDG
5356,1984,STL
5356,1985,STL
5356,1986,STL
5356,1990,HOU
5356,1991,HOU
5356,1992,HOU
5356,1993,HOU
5356,1994,CLE
9621,2017,NOR
4016,1956,RAM
4016,1957,RAM
4016,1958,RAM
4016,1959,RAM
4016,1960,CLE
4016,1961,CLE
4016,1962,CLE
4016,1963,MIN
1517,1983,ATL
1517,1984,ATL
1517,1985,ATL
1517,1986,ATL
1517,1987,WAS
24310,1971,CIN
24310,1972,HOU
24310,1973,HOU
24310,1974,HOU
24310,1975,HOU
24310,1976,HOU
5308,1995,DEN
5308,1996,DEN
5308,1997,DEN
5308,1998,DEN
5308,1999,DEN
5308,2000,DEN
5308,2001,DEN
6831,1963,DET
6293,2003,ATL
6749,1987,SFO
1814,2015,TEN
1814,2016,TEN
1814,2017,HOU
21983,1998,SDG
21772,2015,TEN
23944,1970,HOU
23944,1971,SDG
23944,1972,SDG
23944,1973,SDG
23944,1974,SDG
23944,1975,SDG
23944,1976,SDG
23944,1977,SDG
23944,1978,SDG
23944,1979,SDG
23944,1980,SDG
23944,1981,SDG
23944,1982,SDG
23944,1983,SDG
23944,1984,SDG
23346,1983,STL
23346,1984,STL
23346,1985,STL
23346,1986,STL
23346,1987,RAI
23346,1988,RAI
23346,1989,RAI
23346,1990,RAI
23346,1991,RAI
23346,1992,RAI
23346,1993,RAI
23346,1994,RAI
23346,1995,DEN
23346,1996,DEN
23346,1997,OAK
16628,1953,CHI
16628,1956,CLE
16628,1957,CLE
16628,1960,BUF
16628,1961,BUF
705,2010,CIN
705,2011,CIN
705,2012,CIN
705,2013,CIN
705,2014,CIN
705,2015,CIN
705,2016,CIN
705,2017,CIN
22078,1988,TAM
20295,2004,TAM
20295,2005,TAM
20295,2006,TAM
20295,2008,TEN
20295,2009,DEN
12351,1990,MIN
15761,1996,BUF
15761,1997,BUF
15761,1998,BUF
15761,1999,BUF
15761,2000,STL
15761,2001,STL
15761,2002,SFO
15761,2003,SFO
20614,1994,MIN
20614,1995,MIN
20614,1996,MIN
20614,1997,MIN
20614,1998,JAX
20614,1999,BAL
20614,2000,MIN
19132,1998,PHI
19132,1999,PHI
19132,2000,GNB
19132,2001,GNB
19132,2002,ATL
19132,2003,ATL
19132,2004,ATL
19132,2005,ATL
19132,2006,ATL
19132,2007,PIT
19132,2008,SFO
19132,2009,DAL
14278,1979,NOR
14278,1980,NOR
6409,1960,NYT
6409,1961,NYT
19704,1971,SFO
19704,1972,SFO
19704,1973,SFO
19704,1974,SFO
19704,1975,SFO
19704,1976,CHI
21040,2013,PHI
21040,2015,SDG
21040,2016,SDG
21040,2017,LAC
7385,1993,CIN
7385,1994,CIN
7385,1995,NWE
7385,1996,MIN
7385,1997,WAS
18,1982,PIT
18,1983,PIT
18,1984,PIT
18,1985,PIT
18,1986,PIT
18,1987,PIT
18,1988,PHI
4042,2011,TAM
4042,2012,TAM
4042,2013,TAM
4042,2014,TAM
4042,2015,ATL
4042,2016,ATL
4042,2017,ATL
23274,2016,MIA
116,2008,HOU
116,2009,HOU
116,2010,HOU
116,2011,MIN
116,2012,TEN
21170,1998,CIN
21170,1999,CIN
21170,2000,CIN
21170,2001,CIN
21170,2002,CIN
21170,2003,CIN
8495,1967,MIA
8495,1968,MIA
8495,1969,MIA
8495,1970,MIA
8495,1971,MIA
8495,1972,MIA
8495,1973,MIA
8495,1974,MIA
8495,1975,MIA
8495,1976,MIA
8495,1977,MIA
8495,1978,MIA
8495,1979,MIA
8495,1980,MIA
4091,1993,WAS
1583,1995,MIN
1583,1996,MIN
1583,1997,MIN
1583,1998,MIN
1583,2000,MIN
14357,2005,SFO
14357,2007,CIN
6870,2000,DAL
7672,1951,NYY
20350,1990,MIA
20350,1991,MIA
20350,1992,MIA
20350,1993,MIA
20350,1994,MIA
20350,1995,MIA
20350,1996,MIA
20350,1997,MIA
20350,1998,WAS
20350,1999,WAS
20350,2000,WAS
16768,2007,HOU
16768,2008,HOU
16768,2009,HOU
16768,2010,HOU
16768,2011,CHI
16768,2012,CHI
4316,1978,CLE
4316,1980,NOR
14354,2011,SEA
14354,2012,SEA
14354,2013,SEA
14354,2014,SEA
14354,2015,PHI
14354,2016,MIA
14354,2017,SEA
10078,2011,HOU
10078,2012,DEN
10078,2013,DEN
10078,2014,SFO
17111,1980,NOR
13715,1996,NOR
13715,1998,MIA
18817,1971,RAM
18817,1972,RAM
18817,1973,RAM
18817,1974,RAM
18817,1975,RAM
18817,1976,RAM
18817,1977,RAM
18817,1978,RAM
18817,1979,BUF
18817,1980,BUF
18817,1981,BUF
18817,1982,BUF
14993,1974,NOR
14993,1975,NOR
14993,1976,TAM
8516,1986,KAN
8516,1987,KAN
8516,1988,KAN
8516,1989,KAN
8516,1990,KAN
8516,1991,KAN
8516,1992,KAN
8516,1993,KAN
21517,1961,WAS
21517,1964,NYG
21517,1965,NYG
17137,2008,PIT
5173,1984,CLE
3580,2003,SEA
3580,2004,SEA
12086,2003,BUF
12086,2004,BUF
12086,2005,BUF
12086,2006,BUF
12086,2007,BUF
12086,2008,BUF
12086,2009,BUF
12086,2010,BUF
12086,2011,BUF
12086,2012,BUF
5756,1996,TAM
5756,1998,TAM
5756,1999,TAM
5756,2001,CHI
5756,2002,CHI
647,2010,NOR
647,2011,NOR
24253,2013,DEN
24253,2014,DEN
24253,2015,DEN
24253,2016,DEN
24253,2017,TEN
12547,2014,BUF
12547,2015,BUF
12547,2016,BUF
12547,2017,DEN
23339,1973,ATL
12013,2000,SFO
12013,2001,SFO
12013,2002,SFO
12013,2003,SFO
11768,1990,PHO
11768,1991,PHO
11768,1992,PIT
11768,1993,PIT
861,1977,KAN
861,1978,KAN
5170,1987,WAS
5170,1988,WAS
5170,1989,WAS
5170,1990,WAS
5170,1991,SEA
5170,1992,SEA
5170,1993,SDG
5170,1994,MIN
21998,1961,SFO
21998,1962,NYG
21998,1963,NYG
21998,1964,NYG
21998,1965,NYG
21998,1966,NYG
21998,1967,NYG
21998,1968,NYG
21998,1969,NYG
21998,1970,NYG
1182,1950,RAM
1182,1952,RAM
1182,1953,WAS
1182,1954,CRD
14365,1987,MIN
1193,1988,PHI
19688,2016,CLE
19688,2017,CLE
20074,1987,ATL
20074,1988,ATL
20074,1989,ATL
20074,1990,ATL
20074,1991,ATL
20074,1992,ATL
20074,1993,ATL
20074,1994,ATL
20074,1995,ATL
20074,1996,ATL
13547,1998,TEN
13547,1999,TEN
13547,2000,TEN
13547,2001,TEN
767,1960,CHI
767,1961,WAS
3275,2016,OAK
3275,2017,OAK
9393,2006,JAX
9393,2007,JAX
11164,2014,NOR
11164,2015,NOR
11164,2016,TAM
11467,1960,PIT
1740,1973,HOU
1740,1974,HOU
1740,1975,HOU
1740,1976,HOU
1740,1977,HOU
1740,1978,HOU
1740,1979,HOU
1740,1980,HOU
1740,1981,HOU
1740,1982,HOU
1740,1983,HOU
1740,1984,HOU
8382,2012,DET
8382,2013,DET
3759,1976,NOR
3759,1977,NOR
3759,1978,NOR
3759,1979,NOR
3759,1980,NOR
3759,1981,CIN
3759,1985,DET
3317,2010,DET
22211,1971,NYG
22211,1972,NYG
22211,1973,NYG
4344,2006,PIT
4344,2007,PIT
4344,2008,PIT
4344,2009,PIT
4344,2011,PIT
4344,2012,PIT
4344,2013,NYJ
4344,2014,NYJ
4344,2015,NYJ
5127,2002,GNB
5127,2003,GNB
5127,2004,GNB
5127,2005,GNB
5127,2006,PIT
5127,2007,PIT
5127,2008,IND
6744,1998,KAN
6744,1999,TEN
6744,2000,TEN
6744,2001,TEN
6744,2002,BUF
6744,2003,CAR
6744,2004,JAX
6744,2005,JAX
8143,1999,BUF
8143,2000,IND
3112,1993,SDG
3112,1994,SDG
3112,1995,SDG
3112,1996,SDG
3112,1997,SDG
3112,1998,SDG
3112,1999,SDG
3112,2000,KAN
3112,2001,KAN
3112,2002,KAN
21883,1972,NYJ
7866,1978,ATL
7866,1980,SFO
7866,1981,RAM
7469,2003,STL
7469,2004,STL
7469,2005,STL
7469,2006,DET
7469,2007,DET
7469,2008,DET
7469,2009,CLE
6634,2002,HOU
6634,2003,HOU
6634,2004,HOU
6634,2005,HOU
6634,2006,HOU
6634,2007,HOU
6634,2008,HOU
6634,2009,DET
15431,2000,CAR
15431,2001,CAR
15431,2002,CAR
23356,1987,PIT
16164,2011,DAL
21087,1974,PIT
21087,1975,PIT
21087,1976,PIT
21087,1977,PIT
21087,1978,PIT
21087,1979,PIT
21087,1980,PIT
21087,1981,PIT
21087,1982,PIT
21087,1983,PIT
21087,1984,PIT
21087,1985,PIT
21087,1986,PIT
21087,1987,PIT
2756,1995,ATL
2756,1996,ATL
10669,1994,ARI
10669,1995,ARI
10669,1996,ARI
10669,1997,ARI
10669,1998,ARI
4150,2014,BUF
4150,2015,PIT
4150,2016,PIT
4150,2017,NYG
6140,1974,NYG
6140,1975,NYG
6140,1976,NYG
6140,1977,MIA
5576,2005,DEN
5576,2006,DEN
23385,2011,PHI
23385,2012,PHI
23385,2013,MIA
4822,1982,BAL
99,1975,KAN
99,1976,KAN
99,1977,KAN
99,1978,KAN
99,1987,MIN
339,1977,STL
339,1978,STL
339,1979,STL
339,1980,GNB
339,1981,GNB
339,1982,STL
339,1983,STL
339,1984,STL
339,1985,DET
13103,1980,STL
3074,1988,GNB
17403,2005,PHI
17403,2006,PHI
15929,2007,DEN
15929,2008,DEN
15929,2009,DEN
15929,2010,OAK
15929,2011,OAK
10293,2012,SEA
10293,2013,KAN
10293,2014,KAN
10293,2015,KAN
10293,2016,KAN
18226,1984,PIT
18226,1985,PIT
18226,1986,PIT
18226,1987,MIN
18226,1988,MIN
19054,2003,MIA
19054,2004,MIA
10720,1989,RAM
10720,1990,RAM
10720,1991,CLE
10720,1992,CLE
10720,1995,MIN
10720,1996,MIN
3735,1975,NOR
3735,1976,MIA
3735,1977,MIA
3735,1978,MIA
3735,1979,MIA
3735,1980,MIA
19154,1995,TAM
19843,1960,WAS
19843,1961,WAS
19843,1962,PHI
19843,1963,PHI
13560,2016,DET
13560,2017,DET
9891,1994,CLE
9891,1995,CLE
10757,1999,TAM
10757,2000,TAM
10757,2001,TAM
10757,2002,TAM
10757,2003,ARI
10757,2004,TAM
10757,2005,TAM
10757,2006,CIN
10757,2007,CIN
10757,2008,CIN
23901,2014,SDG
23901,2015,SDG
23901,2016,SDG
23901,2017,LAC
6241,2016,CHI
14283,1985,NWE
14283,1986,NWE
14283,1987,NWE
14283,1988,NWE
14283,1989,DET
14283,1990,NYJ
14283,1991,NYJ
14283,1992,IND
14283,1993,IND
14283,1994,WAS
14283,1995,WAS
14283,1996,WAS
20770,2016,TAM
20770,2017,TAM
15640,1987,ATL
22666,2007,NYJ
22666,2008,NYJ
22666,2009,NYJ
22666,2010,NYJ
22666,2011,NYJ
22666,2012,STL
22666,2013,TEN
22736,2009,GNB
22736,2010,GNB
358,1987,PIT
22473,1966,HOU
2276,2001,WAS
2276,2004,SDG
9670,1952,PIT
9670,1953,CHI
24041,1986,TAM
24041,1987,RAI
22582,1987,ATL
22582,1988,ATL
22582,1989,ATL
22582,1990,ATL
22582,1991,ATL
22582,1992,ATL
22582,1993,ATL
22582,1994,ATL
22582,1995,ATL
22582,1996,ATL
22582,1997,ATL
22582,1998,ATL
22582,1999,ATL
22582,2000,ATL
21764,1970,NYJ
21764,1971,NYJ
21764,1972,NYJ
21764,1973,NYJ
21764,1974,NYJ
1767,1994,TAM
1767,1995,CLE
1767,1996,BAL
1767,1998,PIT
8764,1996,HOU
8764,1997,TEN
8764,1999,NOR
14047,1983,MIA
14047,1984,MIA
14047,1985,MIA
14047,1986,MIA
14047,1987,MIA
14047,1988,MIA
14047,1989,MIA
14047,1990,MIA
14047,1991,MIA
14047,1992,MIA
14047,1993,MIA
14047,1994,MIA
14047,1995,MIA
14047,1996,MIA
14047,1997,MIA
14047,1998,MIA
14047,1999,MIA
18852,1994,PIT
15793,2003,ATL
9637,2009,BUF
2223,2007,PHI
2223,2008,PHI
2223,2010,PHI
2223,2011,ARI
2223,2012,ARI
20213,1966,ATL
14281,1983,SDG
14281,1984,SDG
14281,1985,BUF
14281,1986,SDG
14281,1987,SEA
24031,2014,MIA
24031,2015,MIA
24031,2016,MIA
24031,2017,MIA
22002,1985,NWE
22002,1986,GNB
22002,1988,PIT
22002,1989,ATL
22002,1991,RAM
8079,1974,SDG
8079,1975,SDG
8079,1976,SDG
8079,1977,SDG
8079,1978,SDG
8079,1979,SDG
8079,1980,CLE
8079,1981,CLE
21586,1987,HOU
4650,1995,BUF
4650,1996,BUF
4650,1997,BUF
12578,1978,SEA
22270,2016,NWE
22270,2017,NWE
761,2014,OAK
761,2015,OAK
761,2016,OAK
761,2017,OAK
1663,1977,CHI
1663,1978,CHI
1663,1980,NYG
22731,1996,DAL
11023,1951,PIT
24661,1999,NWE
24661,2000,NWE
24661,2001,NWE
24661,2002,NWE
24661,2003,NWE
24661,2004,DET
24661,2005,DET
24661,2006,DET
24661,2007,DET
24661,2008,NYJ
24661,2009,NYJ
24661,2010,NYJ
24432,2011,NYJ
24432,2012,TEN
849,1984,IND
849,1985,IND
23453,1998,NOR
23453,1999,NOR
23453,2000,NOR
23453,2001,NOR
23453,2002,ATL
23453,2003,STL
4774,1950,BAL
18739,1987,CHI
13717,1966,BUF
13717,1967,MIA
13717,1968,PIT
13717,1969,GNB
20148,1976,NYG
20148,1977,NYG
20148,1978,NYG
20148,1979,NYG
20148,1980,NYG
20148,1981,NYG
20148,1982,NYG
11623,1990,DAL
11623,1991,DAL
11623,1992,DAL
11623,1993,DAL
11623,1994,RAM
11623,1995,STL
11623,1996,STL
11623,1997,PHI
17551,2010,DET
17121,2009,STL
19920,1966,DEN
19920,1967,DEN
19920,1968,KAN
19920,1969,KAN
22071,1987,NYJ
432,2006,HOU
432,2007,HOU
432,2008,HOU
432,2009,HOU
432,2010,HOU
432,2011,WAS
22763,2015,BAL
22763,2016,BAL
22763,2017,BAL
10924,1997,SDG
8839,1972,SFO
8839,1973,SFO
8839,1974,SFO
8839,1975,SFO
8839,1976,MIN
8839,1977,WAS
23055,1987,IND
23055,1988,PHO
23055,1989,SDG
23055,1991,SDG
2956,1987,IND
16396,1974,KAN
16396,1975,KAN
16396,1976,KAN
16396,1977,KAN
16396,1978,KAN
16396,1979,KAN
385,1961,DEN
22963,1970,ATL
3494,1965,NYG
3494,1966,NYG
3494,1967,NYG
8366,1977,KAN
8366,1978,KAN
8366,1979,KAN
8366,1980,KAN
8366,1981,KAN
8366,1982,KAN
8366,1983,KAN
8366,1984,RAM
8366,1985,RAM
3254,2009,HOU
3254,2010,HOU
3254,2011,HOU
3254,2012,HOU
24804,2000,CLE
24804,2001,MIN
852,1987,PHI
24794,1996,NWE
24794,1997,NWE
13990,1979,DAL
13990,1981,DEN
13990,1982,DEN
8578,2005,DET
16072,2012,JAX
19790,2009,STL
19790,2010,STL
19790,2011,STL
17002,2009,IND
17002,2011,IND
17002,2013,NYG
17854,1994,TAM
17854,1995,TAM
20991,1972,BAL
20991,1973,BAL
20991,1974,BAL
20991,1975,MIA
12731,1978,MIA
12731,1979,MIA
12731,1980,MIA
12731,1981,MIA
12731,1982,MIA
12731,1983,MIA
12731,1984,MIA
9129,2000,NWE
9129,2001,NWE
9129,2002,NWE
9129,2003,NWE
10134,1970,HOU
10134,1971,HOU
10134,1972,HOU
10134,1973,KAN
4914,1987,NYG
17142,1978,KAN
17142,1979,KAN
17142,1980,KAN
17142,1981,KAN
17142,1982,KAN
4127,1979,DET
4127,1980,DET
4127,1981,DET
4127,1982,DET
4127,1983,DET
4127,1984,DET
4127,1985,PHI
4127,1986,PHI
4127,1987,PHI
4127,1988,DAL
4127,1989,DAL
19218,1981,NYJ
19218,1982,NYJ
19218,1983,NYJ
19218,1984,NYJ
19218,1985,NYJ
19218,1986,NYJ
9744,2015,MIA
9744,2016,MIA
9744,2017,MIA
23955,2002,GNB
23955,2003,GNB
23955,2004,CIN
23955,2005,CIN
23955,2006,CIN
23955,2007,ATL
16625,2009,KAN
16625,2010,KAN
16625,2011,KAN
16625,2012,KAN
23157,2013,CLE
3785,1999,BAL
3785,2000,NOR
3785,2001,NOR
3785,2002,NOR
3785,2003,WAS
3785,2005,JAX
19965,1977,PIT
24203,1987,NWE
14217,1999,KAN
14217,2000,KAN
14217,2001,KAN
14217,2002,KAN
14217,2003,KAN
23120,1972,NWE
3555,2011,DAL
3555,2012,DAL
3555,2013,DAL
3555,2014,DAL
3555,2015,TAM
3555,2016,NYJ
3555,2017,NYJ
11471,1983,HOU
11471,1984,HOU
11471,1987,DEN
22091,1993,SFO
22091,1994,SFO
22091,1995,CAR
22091,1996,CAR
22091,1997,CHI
22091,1998,IND
22091,1999,IND
22091,2000,IND
22091,2001,IND
21131,2000,ARI
21131,2001,ARI
21131,2002,ARI
21131,2003,ARI
6324,1987,SEA
16244,1981,NYJ
16244,1982,NYJ
16244,1983,NYJ
16244,1987,HOU
5246,2005,JAX
20550,1970,BAL
20550,1971,BAL
20550,1973,OAK
20550,1974,OAK
20550,1975,HOU
20550,1976,HOU
14859,1962,RAM
14859,1963,RAM
14859,1964,RAM
14859,1965,RAM
14859,1966,RAM
14859,1967,MIN
14859,1968,WAS
14859,1969,WAS
14859,1970,WAS
14859,1971,RAM
14859,1972,RAM
14859,1973,PHI
21946,2005,STL
21946,2007,STL
14941,2016,SFO
16253,1965,PHI
16253,1966,PHI
16253,1968,PHI
16253,1969,PHI
16253,1970,PHI
16253,1971,PHI
16253,1972,PHI
16253,1973,PHI
8148,1998,SFO
9144,1987,CHI
2686,2004,WAS
19309,2007,STL
19309,2008,STL
19309,2009,STL
19309,2010,STL
9471,2003,CHI
9471,2004,CHI
9471,2005,CHI
14942,2014,DEN
14942,2015,DEN
14942,2016,DEN
14942,2017,DEN
10274,2010,PHI
10274,2012,NYJ
10274,2013,NYJ
10274,2014,OAK
10274,2015,OAK
10274,2016,OAK
10274,2017,BAL
17168,1964,NYJ
2475,1984,BUF
2475,1985,BUF
16651,1973,DEN
16651,1974,DEN
16651,1975,DEN
2914,1964,OAK
2914,1965,OAK
2914,1970,OAK
11752,1967,NOR
17565,2000,ATL
8231,1992,NYJ
8231,1993,MIN
8231,1994,MIN
8231,1995,MIN
8231,1996,MIN
8231,1997,CIN
9481,2012,GNB
9481,2013,GNB
9481,2014,GNB
9481,2015,GNB
9481,2016,SDG
9481,2017,LAC
6659,2016,CHI
2446,1989,GNB
2446,1990,GNB
2446,1991,GNB
2446,1992,GNB
2446,1993,GNB
2446,1994,GNB
2446,1995,NYJ
2446,1996,NYJ
16281,2012,SDG
16281,2013,WAS
16281,2014,SFO
16281,2015,SFO
16281,2016,SFO
16281,2017,SFO
24650,1987,SEA
24650,1988,SEA
24650,1989,SEA
24650,1990,SEA
24650,1991,SEA
24650,1992,SEA
24650,1993,RAM
24650,1994,WAS
24650,1995,WAS
24650,1996,WAS
5159,1956,PIT
