state,year,population,state_abr
Florida,1987,11980445,FL
Florida,1988,12299605,FL
Florida,1989,12618765,FL
Florida,1990,12937926,FL
Florida,1991,13242371,FL
Florida,1992,13546816,FL
Florida,1993,13851261,FL
Florida,1994,14155706,FL
Florida,1995,14460152,FL
Florida,1996,14764597,FL
Florida,1997,15069042,FL
Florida,1998,15373487,FL
Florida,1999,15677932,FL
Florida,2000,15982378,FL
Florida,2001,16264271,FL
Florida,2002,16546164,FL
Florida,2003,16828057,FL
Florida,2004,17109950,FL
Florida,2005,17391844,FL
Florida,2006,17673737,FL
Florida,2007,17955630,FL
Florida,2008,18237523,FL
Florida,2009,18519416,FL
Florida,2010,18801310,FL
Florida,2011,19074997,FL
Florida,2012,19348685,FL
Florida,2013,19622373,FL
Florida,2014,19896060,FL
Florida,2015,20169748,FL
Florida,2016,20443436,FL
Florida,2017,20717123,FL
Florida,2018,20990811,FL
Florida,2019,21264499,FL
Georgia,1910,2609121,GA
Georgia,1911,2637792,GA
Georgia,1912,2666463,GA
Georgia,1913,2695134,GA
Georgia,1914,2723805,GA
Georgia,1915,2752476,GA
Georgia,1916,2781147,GA
Georgia,1917,2809818,GA
Georgia,1918,2838489,GA
Georgia,1919,2867160,GA
Georgia,1920,2895832,GA
Georgia,1921,2897099,GA
Georgia,1922,2898366,GA
Georgia,1923,2899634,GA
Georgia,1924,2900901,GA
Georgia,1925,2902169,GA
Georgia,1926,2903436,GA
Georgia,1927,2904703,GA
Georgia,1928,2905971,GA
Georgia,1929,2907238,GA
Georgia,1930,2908506,GA
Georgia,1931,2930027,GA
Georgia,1932,2951549,GA
Georgia,1933,2973071,GA
Georgia,1934,2994592,GA
Georgia,1935,3016114,GA
Georgia,1936,3037636,GA
Georgia,1937,3059157,GA
Georgia,1938,3080679,GA
Georgia,1939,3102201,GA
Georgia,1940,3123723,GA
Georgia,1941,3155808,GA
Georgia,1942,3187894,GA
Georgia,1943,3219979,GA
Georgia,1944,3252065,GA
Georgia,1945,3284150,GA
Georgia,1946,3316236,GA
Georgia,1947,3348321,GA
Georgia,1948,3380407,GA
Georgia,1949,3412492,GA
Georgia,1950,3444578,GA
Georgia,1951,3494431,GA
Georgia,1952,3544285,GA
Georgia,1953,3594139,GA
Georgia,1954,3643993,GA
Georgia,1955,3693847,GA
Georgia,1956,3743700,GA
Georgia,1957,3793554,GA
Georgia,1958,3843408,GA
Georgia,1959,3893262,GA
Georgia,1960,3943116,GA
Georgia,1961,4007761,GA
Georgia,1962,4072407,GA
Georgia,1963,4137053,GA
Georgia,1964,4201699,GA
Georgia,1965,4266345,GA
Georgia,1966,4330991,GA
Georgia,1967,4395637,GA
Georgia,1968,4460283,GA
Georgia,1969,4524929,GA
Georgia,1970,4589575,GA
Georgia,1971,4676928,GA
Georgia,1972,4764281,GA
Georgia,1973,4851634,GA
Georgia,1974,4938987,GA
Georgia,1975,5026340,GA
Georgia,1976,5113693,GA
Georgia,1977,5201046,GA
Georgia,1978,5288399,GA
Georgia,1979,5375752,GA
Georgia,1980,5463105,GA
Georgia,1981,5564616,GA
Georgia,1982,5666127,GA
Georgia,1983,5767638,GA
Georgia,1984,5869149,GA
Georgia,1985,5970660,GA
Georgia,1986,6072171,GA
Georgia,1987,6173682,GA
Georgia,1988,6275193,GA
Georgia,1989,6376704,GA
Georgia,1990,6478216,GA
Georgia,1991,6649039,GA
Georgia,1992,6819863,GA
Georgia,1993,6990687,GA
Georgia,1994,7161510,GA
Georgia,1995,7332334,GA
Georgia,1996,7503158,GA
Georgia,1997,7673981,GA
Georgia,1998,7844805,GA
Georgia,1999,8015629,GA
Georgia,2000,8186453,GA
Georgia,2001,8336573,GA
Georgia,2002,8486693,GA
Georgia,2003,8636813,GA
Georgia,2004,8786933,GA
Georgia,2005,8937053,GA
Georgia,2006,9087173,GA
Georgia,2007,9237293,GA
Georgia,2008,9387413,GA
Georgia,2009,9537533,GA
Georgia,2010,9687653,GA
Georgia,2011,9790078,GA
Georgia,2012,9892504,GA
Georgia,2013,9994929,GA
Georgia,2014,10097355,GA
Georgia,2015,10199780,GA
Georgia,2016,10302206,GA
Georgia,2017,10404631,GA
Georgia,2018,10507057,GA
Georgia,2019,10609482,GA
Hawaii,1910,191909,HI
Hawaii,1911,198309,HI
Hawaii,1912,204709,HI
Hawaii,1913,211109,HI
Hawaii,1914,217510,HI
Hawaii,1915,223910,HI
Hawaii,1916,230310,HI
Hawaii,1917,236711,HI
Hawaii,1918,243111,HI
Hawaii,1919,249511,HI
Hawaii,1920,255912,HI
Hawaii,1921,267154,HI
Hawaii,1922,278396,HI
Hawaii,1923,289639,HI
Hawaii,1924,300881,HI
Hawaii,1925,312124,HI
Hawaii,1926,323366,HI
Hawaii,1927,334608,HI
Hawaii,1928,345851,HI
Hawaii,1929,357093,HI
Hawaii,1930,368336,HI
Hawaii,1931,373835,HI
Hawaii,1932,379334,HI
Hawaii,1933,384834,HI
Hawaii,1934,390333,HI
Hawaii,1935,395833,HI
Hawaii,1936,401332,HI
Hawaii,1937,406831,HI
Hawaii,1938,412331,HI
Hawaii,1939,417830,HI
Hawaii,1940,423330,HI
Hawaii,1941,430976,HI
Hawaii,1942,438622,HI
Hawaii,1943,446269,HI
Hawaii,1944,453915,HI
Hawaii,1945,461562,HI
Hawaii,1946,469208,HI
Hawaii,1947,476854,HI
Hawaii,1948,484501,HI
Hawaii,1949,492147,HI
Hawaii,1950,499794,HI
Hawaii,1951,513091,HI
Hawaii,1952,526389,HI
Hawaii,1953,539687,HI
Hawaii,1954,552985,HI
Hawaii,1955,566283,HI
Hawaii,1956,579580,HI
Hawaii,1957,592878,HI
Hawaii,1958,606176,HI
Hawaii,1959,619474,HI
Hawaii,1960,632772,HI
Hawaii,1961,646350,HI
Hawaii,1962,659929,HI
Hawaii,1963,673508,HI
Hawaii,1964,687087,HI
Hawaii,1965,700666,HI
Hawaii,1966,714245,HI
Hawaii,1967,727824,HI
Hawaii,1968,741403,HI
Hawaii,1969,754982,HI
Hawaii,1970,768561,HI
Hawaii,1971,788174,HI
Hawaii,1972,807787,HI
Hawaii,1973,827400,HI
Hawaii,1974,847013,HI
Hawaii,1975,866626,HI
Hawaii,1976,886239,HI
Hawaii,1977,905852,HI
Hawaii,1978,925465,HI
Hawaii,1979,945078,HI
Hawaii,1980,964691,HI
Hawaii,1981,979044,HI
Hawaii,1982,993398,HI
Hawaii,1983,1007752,HI
Hawaii,1984,1022106,HI
Hawaii,1985,1036460,HI
Hawaii,1986,1050813,HI
Hawaii,1987,1065167,HI
Hawaii,1988,1079521,HI
Hawaii,1989,1093875,HI
Hawaii,1990,1108229,HI
Hawaii,1991,1118559,HI
Hawaii,1992,1128890,HI
Hawaii,1993,1139221,HI
Hawaii,1994,1149552,HI
Hawaii,1995,1159883,HI
Hawaii,1996,1170213,HI
Hawaii,1997,1180544,HI
Hawaii,1998,1190875,HI
Hawaii,1999,1201206,HI
Hawaii,2000,1211537,HI
Hawaii,2001,1226413,HI
Hawaii,2002,1241289,HI
Hawaii,2003,1256166,HI
Hawaii,2004,1271042,HI
Hawaii,2005,1285919,HI
Hawaii,2006,1300795,HI
Hawaii,2007,1315671,HI
Hawaii,2008,1330548,HI
Hawaii,2009,1345424,HI
Hawaii,2010,1360301,HI
Hawaii,2011,1369798,HI
Hawaii,2012,1379295,HI
Hawaii,2013,1388792,HI
Hawaii,2014,1398289,HI
Hawaii,2015,1407786,HI
Hawaii,2016,1417283,HI
Hawaii,2017,1426780,HI
Hawaii,2018,1436277,HI
Hawaii,2019,1445774,HI
Idaho,1910,325594,ID
Idaho,1911,336221,ID
Idaho,1912,346848,ID
Idaho,1913,357475,ID
Idaho,1914,368102,ID
Idaho,1915,378730,ID
Idaho,1916,389357,ID
Idaho,1917,399984,ID
Idaho,1918,410611,ID
Idaho,1919,421238,ID
Idaho,1920,431866,ID
Idaho,1921,433182,ID
Idaho,1922,434499,ID
Idaho,1923,435815,ID
Idaho,1924,437132,ID
Idaho,1925,438449,ID
Idaho,1926,439765,ID
Idaho,1927,441082,ID
Idaho,1928,442398,ID
Idaho,1929,443715,ID
Idaho,1930,445032,ID
Idaho,1931,453016,ID
Idaho,1932,461000,ID
Idaho,1933,468984,ID
Idaho,1934,476968,ID
Idaho,1935,484952,ID
Idaho,1936,492936,ID
Idaho,1937,500920,ID
Idaho,1938,508904,ID
Idaho,1939,516888,ID
Idaho,1940,524873,ID
Idaho,1941,531249,ID
Idaho,1942,537625,ID
Idaho,1943,544002,ID
Idaho,1944,550378,ID
Idaho,1945,556755,ID
Idaho,1946,563131,ID
Idaho,1947,569507,ID
Idaho,1948,575884,ID
Idaho,1949,582260,ID
Idaho,1950,588637,ID
Idaho,1951,596492,ID
Idaho,1952,604347,ID
Idaho,1953,612203,ID
Idaho,1954,620058,ID
Idaho,1955,627914,ID
Idaho,1956,635769,ID
Idaho,1957,643624,ID
Idaho,1958,651480,ID
Idaho,1959,659335,ID
Idaho,1960,667191,ID
Idaho,1961,671728,ID
Idaho,1962,676266,ID
Idaho,1963,680803,ID
Idaho,1964,685341,ID
Idaho,1965,689879,ID
Idaho,1966,694416,ID
Idaho,1967,698954,ID
Idaho,1968,703491,ID
Idaho,1969,708029,ID
Idaho,1970,712567,ID
Idaho,1971,735703,ID
Idaho,1972,758840,ID
Idaho,1973,781977,ID
Idaho,1974,805114,ID
Idaho,1975,828251,ID
Idaho,1976,851387,ID
Idaho,1977,874524,ID
Idaho,1978,897661,ID
Idaho,1979,920798,ID
Idaho,1980,943935,ID
Idaho,1981,950216,ID
Idaho,1982,956497,ID
Idaho,1983,962779,ID
Idaho,1984,969060,ID
Idaho,1985,975342,ID
Idaho,1986,981623,ID
Idaho,1987,987904,ID
Idaho,1988,994186,ID
Idaho,1989,1000467,ID
Idaho,1990,1006749,ID
Idaho,1991,1035469,ID
Idaho,1992,1064189,ID
Idaho,1993,1092910,ID
Idaho,1994,1121630,ID
Idaho,1995,1150351,ID
Idaho,1996,1179071,ID
Idaho,1997,1207791,ID
Idaho,1998,1236512,ID
Idaho,1999,1265232,ID
Idaho,2000,1293953,ID
Idaho,2001,1321315,ID
Idaho,2002,1348678,ID
Idaho,2003,1376041,ID
Idaho,2004,1403404,ID
Idaho,2005,1430767,ID
Idaho,2006,1458130,ID
Idaho,2007,1485493,ID
Idaho,2008,1512856,ID
Idaho,2009,1540219,ID
Idaho,2010,1567582,ID
Idaho,2011,1594734,ID
Idaho,2012,1621886,ID
Idaho,2013,1649039,ID
Idaho,2014,1676191,ID
Idaho,2015,1703344,ID
Idaho,2016,1730496,ID
Idaho,2017,1757648,ID
Idaho,2018,1784801,ID
Idaho,2019,1811953,ID
Illinois,1910,5638591,IL
Illinois,1911,5723259,IL
Illinois,1912,5807928,IL
Illinois,1913,5892597,IL
Illinois,1914,5977266,IL
Illinois,1915,6061935,IL
Illinois,1916,6146604,IL
Illinois,1917,6231273,IL
Illinois,1918,6315942,IL
Illinois,1919,6400611,IL
Illinois,1920,6485280,IL
Illinois,1921,6599817,IL
Illinois,1922,6714354,IL
Illinois,1923,6828892,IL
Illinois,1924,6943429,IL
Illinois,1925,7057967,IL
Illinois,1926,7172504,IL
Illinois,1927,7287041,IL
Illinois,1928,7401579,IL
Illinois,1929,7516116,IL
Illinois,1930,7630654,IL
Illinois,1931,7657312,IL
Illinois,1932,7683971,IL
Illinois,1933,7710630,IL
Illinois,1934,7737288,IL
Illinois,1935,7763947,IL
Illinois,1936,7790606,IL
Illinois,1937,7817264,IL
Illinois,1938,7843923,IL
Illinois,1939,7870582,IL
Illinois,1940,7897241,IL
Illinois,1941,7978734,IL
Illinois,1942,8060228,IL
Illinois,1943,8141721,IL
Illinois,1944,8223215,IL
Illinois,1945,8304708,IL
Illinois,1946,8386202,IL
Illinois,1947,8467695,IL
Illinois,1948,8549189,IL
Illinois,1949,8630682,IL
Illinois,1950,8712176,IL
Illinois,1951,8849074,IL
Illinois,1952,8985972,IL
Illinois,1953,9122870,IL
Illinois,1954,9259768,IL
Illinois,1955,9396667,IL
Illinois,1956,9533565,IL
Illinois,1957,9670463,IL
Illinois,1958,9807361,IL
Illinois,1959,9944259,IL
Illinois,1960,10081158,IL
Illinois,1961,10184439,IL
Illinois,1962,10287721,IL
Illinois,1963,10391003,IL
Illinois,1964,10494285,IL
Illinois,1965,10597567,IL
Illinois,1966,10700848,IL
Illinois,1967,10804130,IL
Illinois,1968,10907412,IL
Illinois,1969,11010694,IL
Illinois,1970,11113976,IL
Illinois,1971,11145230,IL
Illinois,1972,11176484,IL
Illinois,1973,11207738,IL
Illinois,1974,11238992,IL
Illinois,1975,11270247,IL
Illinois,1976,11301501,IL
Illinois,1977,11332755,IL
Illinois,1978,11364009,IL
Illinois,1979,11395263,IL
Illinois,1980,11426518,IL
Illinois,1981,11426926,IL
Illinois,1982,11427334,IL
Illinois,1983,11427743,IL
Illinois,1984,11428151,IL
Illinois,1985,11428560,IL
Illinois,1986,11428968,IL
Illinois,1987,11429376,IL
Illinois,1988,11429785,IL
Illinois,1989,11430193,IL
Illinois,1990,11430602,IL
Illinois,1991,11529471,IL
Illinois,1992,11628340,IL
Illinois,1993,11727209,IL
Illinois,1994,11826078,IL
Illinois,1995,11924947,IL
Illinois,1996,12023816,IL
Illinois,1997,12122685,IL
Illinois,1998,12221554,IL
Illinois,1999,12320423,IL
Illinois,2000,12419293,IL
Illinois,2001,12460426,IL
Illinois,2002,12501560,IL
Illinois,2003,12542694,IL
Illinois,2004,12583828,IL
Illinois,2005,12624962,IL
Illinois,2006,12666096,IL
Illinois,2007,12707230,IL
Illinois,2008,12748364,IL
Illinois,2009,12789498,IL
Illinois,2010,12830632,IL
Illinois,2011,12828819,IL
Illinois,2012,12827007,IL
Illinois,2013,12825194,IL
Illinois,2014,12823382,IL
Illinois,2015,12821570,IL
Illinois,2016,12819757,IL
Illinois,2017,12817945,IL
Illinois,2018,12816132,IL
Illinois,2019,12814320,IL
Indiana,1910,2700876,IN
Indiana,1911,2723827,IN
Indiana,1912,2746778,IN
Indiana,1913,2769730,IN
Indiana,1914,2792681,IN
Indiana,1915,2815633,IN
Indiana,1916,2838584,IN
Indiana,1917,2861535,IN
Indiana,1918,2884487,IN
Indiana,1919,2907438,IN
Indiana,1920,2930390,IN
Indiana,1921,2961201,IN
Indiana,1922,2992012,IN
Indiana,1923,3022823,IN
Indiana,1924,3053635,IN
Indiana,1925,3084446,IN
Indiana,1926,3115257,IN
Indiana,1927,3146069,IN
Indiana,1928,3176880,IN
Indiana,1929,3207691,IN
Indiana,1930,3238503,IN
Indiana,1931,3257432,IN
Indiana,1932,3276361,IN
Indiana,1933,3295290,IN
Indiana,1934,3314220,IN
Indiana,1935,3333149,IN
Indiana,1936,3352078,IN
Indiana,1937,3371008,IN
Indiana,1938,3389937,IN
Indiana,1939,3408866,IN
Indiana,1940,3427796,IN
Indiana,1941,3478438,IN
Indiana,1942,3529081,IN
Indiana,1943,3579724,IN
Indiana,1944,3630367,IN
Indiana,1945,3681010,IN
Indiana,1946,3731652,IN
Indiana,1947,3782295,IN
Indiana,1948,3832938,IN
Indiana,1949,3883581,IN
Indiana,1950,3934224,IN
Indiana,1951,4007051,IN
Indiana,1952,4079878,IN
Indiana,1953,4152706,IN
Indiana,1954,4225533,IN
Indiana,1955,4298361,IN
Indiana,1956,4371188,IN
Indiana,1957,4444015,IN
Indiana,1958,4516843,IN
Indiana,1959,4589670,IN
Indiana,1960,4662498,IN
Indiana,1961,4715615,IN
Indiana,1962,4768732,IN
Indiana,1963,4821849,IN
Indiana,1964,4874966,IN
Indiana,1965,4928083,IN
Indiana,1966,4981200,IN
Indiana,1967,5034317,IN
Indiana,1968,5087434,IN
Indiana,1969,5140551,IN
Indiana,1970,5193669,IN
Indiana,1971,5223324,IN
Indiana,1972,5252980,IN
Indiana,1973,5282635,IN
Indiana,1974,5312291,IN
Indiana,1975,5341946,IN
Indiana,1976,5371602,IN
Indiana,1977,5401257,IN
Indiana,1978,5430913,IN
Indiana,1979,5460568,IN
Indiana,1980,5490224,IN
Indiana,1981,5495617,IN
Indiana,1982,5501011,IN
Indiana,1983,5506404,IN
Indiana,1984,5511798,IN
Indiana,1985,5517191,IN
Indiana,1986,5522585,IN
Indiana,1987,5527978,IN
Indiana,1988,5533372,IN
Indiana,1989,5538765,IN
Indiana,1990,5544159,IN
Indiana,1991,5597791,IN
Indiana,1992,5651424,IN
Indiana,1993,5705056,IN
Indiana,1994,5758689,IN
Indiana,1995,5812322,IN
Indiana,1996,5865954,IN
Indiana,1997,5919587,IN
Indiana,1998,5973219,IN
Indiana,1999,6026852,IN
Indiana,2000,6080485,IN
Indiana,2001,6120816,IN
Indiana,2002,6161148,IN
Indiana,2003,6201480,IN
Indiana,2004,6241811,IN
Indiana,2005,6282143,IN
Indiana,2006,6322475,IN
Indiana,2007,6362806,IN
Indiana,2008,6403138,IN
Indiana,2009,6443470,IN
Indiana,2010,6483802,IN
Indiana,2011,6513974,IN
Indiana,2012,6544147,IN
Indiana,2013,6574319,IN
Indiana,2014,6604492,IN
Indiana,2015,6634665,IN
Indiana,2016,6664837,IN
Indiana,2017,6695010,IN
Indiana,2018,6725182,IN
Indiana,2019,6755355,IN
Iowa,1910,2224771,IA
Iowa,1911,2242696,IA
Iowa,1912,2260621,IA
Iowa,1913,2278546,IA
Iowa,1914,2296471,IA
Iowa,1915,2314396,IA
Iowa,1916,2332321,IA
Iowa,1917,2350246,IA
Iowa,1918,2368171,IA
Iowa,1919,2386096,IA
Iowa,1920,2404021,IA
Iowa,1921,2410712,IA
Iowa,1922,2417404,IA
Iowa,1923,2424096,IA
Iowa,1924,2430788,IA
Iowa,1925,2437480,IA
Iowa,1926,2444171,IA
Iowa,1927,2450863,IA
Iowa,1928,2457555,IA
Iowa,1929,2464247,IA
Iowa,1930,2470939,IA
Iowa,1931,2477671,IA
Iowa,1932,2484404,IA
Iowa,1933,2491137,IA
Iowa,1934,2497870,IA
Iowa,1935,2504603,IA
Iowa,1936,2511336,IA
Iowa,1937,2518069,IA
Iowa,1938,2524802,IA
Iowa,1939,2531535,IA
Iowa,1940,2538268,IA
Iowa,1941,2546548,IA
Iowa,1942,2554829,IA
Iowa,1943,2563109,IA
Iowa,1944,2571390,IA
Iowa,1945,2579670,IA
Iowa,1946,2587951,IA
Iowa,1947,2596231,IA
Iowa,1948,2604512,IA
Iowa,1949,2612792,IA
Iowa,1950,2621073,IA
Iowa,1951,2634719,IA
Iowa,1952,2648365,IA
Iowa,1953,2662012,IA
Iowa,1954,2675658,IA
Iowa,1955,2689305,IA
Iowa,1956,2702951,IA
Iowa,1957,2716597,IA
Iowa,1958,2730244,IA
Iowa,1959,2743890,IA
Iowa,1960,2757537,IA
Iowa,1961,2764220,IA
Iowa,1962,2770904,IA
Iowa,1963,2777588,IA
Iowa,1964,2784272,IA
Iowa,1965,2790956,IA
Iowa,1966,2797640,IA
Iowa,1967,2804324,IA
Iowa,1968,2811008,IA
Iowa,1969,2817692,IA
Iowa,1970,2824376,IA
Iowa,1971,2833319,IA
Iowa,1972,2842262,IA
Iowa,1973,2851205,IA
Iowa,1974,2860148,IA
Iowa,1975,2869092,IA
Iowa,1976,2878035,IA
Iowa,1977,2886978,IA
Iowa,1978,2895921,IA
Iowa,1979,2904864,IA
Iowa,1980,2913808,IA
Iowa,1981,2900102,IA
Iowa,1982,2886397,IA
Iowa,1983,2872692,IA
Iowa,1984,2858986,IA
Iowa,1985,2845281,IA
Iowa,1986,2831576,IA
Iowa,1987,2817870,IA
Iowa,1988,2804165,IA
Iowa,1989,2790460,IA
Iowa,1990,2776755,IA
Iowa,1991,2791711,IA
Iowa,1992,2806668,IA
Iowa,1993,2821625,IA
Iowa,1994,2836582,IA
Iowa,1995,2851539,IA
Iowa,1996,2866496,IA
Iowa,1997,2881453,IA
Iowa,1998,2896410,IA
Iowa,1999,2911367,IA
Iowa,2000,2926324,IA
Iowa,2001,2938327,IA
Iowa,2002,2950330,IA
Iowa,2003,2962333,IA
Iowa,2004,2974336,IA
Iowa,2005,2986339,IA
Iowa,2006,2998342,IA
Iowa,2007,3010345,IA
Iowa,2008,3022348,IA
Iowa,2009,3034351,IA
Iowa,2010,3046355,IA
Iowa,2011,3060756,IA
Iowa,2012,3075157,IA
Iowa,2013,3089559,IA
Iowa,2014,3103960,IA
Iowa,2015,3118362,IA
Iowa,2016,3132763,IA
Iowa,2017,3147164,IA
Iowa,2018,3161566,IA
Iowa,2019,3175967,IA
Kansas,1910,1690949,KS
Kansas,1911,1698779,KS
Kansas,1912,1706610,KS
Kansas,1913,1714441,KS
Kansas,1914,1722272,KS
Kansas,1915,1730103,KS
Kansas,1916,1737933,KS
Kansas,1917,1745764,KS
Kansas,1918,1753595,KS
Kansas,1919,1761426,KS
Kansas,1920,1769257,KS
Kansas,1921,1780431,KS
Kansas,1922,1791605,KS
Kansas,1923,1802779,KS
Kansas,1924,1813953,KS
Kansas,1925,1825128,KS
Kansas,1926,1836302,KS
Kansas,1927,1847476,KS
Kansas,1928,1858650,KS
Kansas,1929,1869824,KS
Kansas,1930,1880999,KS
Kansas,1931,1873001,KS
Kansas,1932,1865004,KS
Kansas,1933,1857007,KS
Kansas,1934,1849010,KS
Kansas,1935,1841013,KS
Kansas,1936,1833016,KS
Kansas,1937,1825019,KS
Kansas,1938,1817022,KS
Kansas,1939,1809025,KS
Kansas,1940,1801028,KS
Kansas,1941,1811455,KS
Kansas,1942,1821882,KS
Kansas,1943,1832309,KS
Kansas,1944,1842736,KS
Kansas,1945,1853163,KS
Kansas,1946,1863590,KS
Kansas,1947,1874017,KS
Kansas,1948,1884444,KS
Kansas,1949,1894871,KS
Kansas,1950,1905299,KS
Kansas,1951,1932630,KS
Kansas,1952,1959961,KS
Kansas,1953,1987292,KS
Kansas,1954,2014623,KS
Kansas,1955,2041955,KS
Kansas,1956,2069286,KS
Kansas,1957,2096617,KS
Kansas,1958,2123948,KS
Kansas,1959,2151279,KS
Kansas,1960,2178611,KS
Kansas,1961,2185407,KS
Kansas,1962,2192204,KS
Kansas,1963,2199001,KS
Kansas,1964,2205797,KS
Kansas,1965,2212594,KS
Kansas,1966,2219391,KS
Kansas,1967,2226187,KS
Kansas,1968,2232984,KS
Kansas,1969,2239781,KS
Kansas,1970,2246578,KS
Kansas,1971,2258288,KS
Kansas,1972,2269998,KS
Kansas,1973,2281708,KS
Kansas,1974,2293418,KS
Kansas,1975,2305128,KS
Kansas,1976,2316838,KS
Kansas,1977,2328548,KS
Kansas,1978,2340258,KS
Kansas,1979,2351968,KS
Kansas,1980,2363679,KS
Kansas,1981,2375068,KS
Kansas,1982,2386458,KS
Kansas,1983,2397847,KS
Kansas,1984,2409237,KS
Kansas,1985,2420626,KS
Kansas,1986,2432016,KS
Kansas,1987,2443405,KS
Kansas,1988,2454795,KS
Kansas,1989,2466184,KS
Kansas,1990,2477574,KS
Kansas,1991,2498658,KS
Kansas,1992,2519742,KS
Kansas,1993,2540827,KS
Kansas,1994,2561911,KS
Kansas,1995,2582996,KS
Kansas,1996,2604080,KS
Kansas,1997,2625164,KS
Kansas,1998,2646249,KS
Kansas,1999,2667333,KS
Kansas,2000,2688418,KS
Kansas,2001,2704888,KS
Kansas,2002,2721358,KS
Kansas,2003,2737828,KS
Kansas,2004,2754298,KS
Kansas,2005,2770768,KS
Kansas,2006,2787238,KS
Kansas,2007,2803708,KS
Kansas,2008,2820178,KS
Kansas,2009,2836648,KS
Kansas,2010,2853118,KS
Kansas,2011,2861594,KS
Kansas,2012,2870070,KS
Kansas,2013,2878546,KS
Kansas,2014,2887022,KS
Kansas,2015,2895499,KS
Kansas,2016,2903975,KS
Kansas,2017,2912451,KS
Kansas,2018,2920927,KS
Kansas,2019,2929403,KS
Kentucky,1910,2289905,KY
Kentucky,1911,2302577,KY
Kentucky,1912,2315250,KY
Kentucky,1913,2327922,KY
Kentucky,1914,2340595,KY
Kentucky,1915,2353267,KY
Kentucky,1916,2365940,KY
Kentucky,1917,2378612,KY
Kentucky,1918,2391285,KY
Kentucky,1919,2403957,KY
Kentucky,1920,2416630,KY
Kentucky,1921,2436425,KY
Kentucky,1922,2456221,KY
Kentucky,1923,2476017,KY
Kentucky,1924,2495813,KY
Kentucky,1925,2515609,KY
Kentucky,1926,2535405,KY
Kentucky,1927,2555201,KY
Kentucky,1928,2574997,KY
Kentucky,1929,2594793,KY
Kentucky,1930,2614589,KY
Kentucky,1931,2637692,KY
Kentucky,1932,2660796,KY
Kentucky,1933,2683900,KY
Kentucky,1934,2707004,KY
Kentucky,1935,2730108,KY
Kentucky,1936,2753211,KY
Kentucky,1937,2776315,KY
Kentucky,1938,2799419,KY
Kentucky,1939,2822523,KY
Kentucky,1940,2845627,KY
Kentucky,1941,2855544,KY
Kentucky,1942,2865462,KY
Kentucky,1943,2875380,KY
Kentucky,1944,2885298,KY
Kentucky,1945,2895216,KY
Kentucky,1946,2905134,KY
Kentucky,1947,2915052,KY
Kentucky,1948,2924970,KY
Kentucky,1949,2934888,KY
Kentucky,1950,2944806,KY
Kentucky,1951,2954141,KY
Kentucky,1952,2963476,KY
Kentucky,1953,2972811,KY
Kentucky,1954,2982146,KY
Kentucky,1955,2991481,KY
Kentucky,1956,3000816,KY
Kentucky,1957,3010151,KY
Kentucky,1958,3019486,KY
Kentucky,1959,3028821,KY
Kentucky,1960,3038156,KY
Kentucky,1961,3056211,KY
Kentucky,1962,3074266,KY
Kentucky,1963,3092320,KY
Kentucky,1964,3110376,KY
Kentucky,1965,3128431,KY
Kentucky,1966,3146486,KY
Kentucky,1967,3164541,KY
Kentucky,1968,3182596,KY
Kentucky,1969,3200651,KY
Kentucky,1970,3218706,KY
Kentucky,1971,3262913,KY
Kentucky,1972,3307120,KY
Kentucky,1973,3351327,KY
Kentucky,1974,3395534,KY
Kentucky,1975,3439741,KY
Kentucky,1976,3483948,KY
Kentucky,1977,3528155,KY
Kentucky,1978,3572362,KY
Kentucky,1979,3616569,KY
Kentucky,1980,3660777,KY
Kentucky,1981,3663228,KY
Kentucky,1982,3665680,KY
Kentucky,1983,3668132,KY
Kentucky,1984,3670584,KY
Kentucky,1985,3673036,KY
Kentucky,1986,3675488,KY
Kentucky,1987,3677940,KY
Kentucky,1988,3680392,KY
Kentucky,1989,3682844,KY
Kentucky,1990,3685296,KY
Kentucky,1991,3720943,KY
Kentucky,1992,3756590,KY
Kentucky,1993,3792237,KY
Kentucky,1994,3827885,KY
Kentucky,1995,3863532,KY
Kentucky,1996,3899179,KY
Kentucky,1997,3934827,KY
Kentucky,1998,3970474,KY
Kentucky,1999,4006121,KY
Kentucky,2000,4041769,KY
Kentucky,2001,4071528,KY
Kentucky,2002,4101288,KY
Kentucky,2003,4131048,KY
Kentucky,2004,4160808,KY
Kentucky,2005,4190568,KY
Kentucky,2006,4220327,KY
Kentucky,2007,4250087,KY
Kentucky,2008,4279847,KY
Kentucky,2009,4309607,KY
Kentucky,2010,4339367,KY
Kentucky,2011,4356013,KY
Kentucky,2012,4372660,KY
Kentucky,2013,4389307,KY
Kentucky,2014,4405954,KY
Kentucky,2015,4422601,KY
Kentucky,2016,4439248,KY
Kentucky,2017,4455895,KY
Kentucky,2018,4472542,KY
Kentucky,2019,4489189,KY
Louisiana,1910,1656388,LA
Louisiana,1911,1670600,LA
Louisiana,1912,1684812,LA
Louisiana,1913,1699024,LA
Louisiana,1914,1713236,LA
Louisiana,1915,1727448,LA
Louisiana,1916,1741660,LA
Louisiana,1917,1755872,LA
Louisiana,1918,1770084,LA
Louisiana,1919,1784296,LA
Louisiana,1920,1798509,LA
Louisiana,1921,1828817,LA
Louisiana,1922,1859125,LA
Louisiana,1923,1889434,LA
Louisiana,1924,1919742,LA
Louisiana,1925,1950051,LA
