player_id,name,position,birth_state,college,high_school_state,draft_team,draft_round,draft_year,birth_year,birth_state_abr,high_school_state_abr
23567,Gibby Welch,B,West Virginia,Pittsburgh,West Virginia,,,,1904,WV,WV
5143,James Davidson,LB,Texas,Texas-El Paso,Texas,,,,1990,TX,TX
24173,Mario Williams,DE,North Carolina,North Carolina St.,North Carolina,Houston Texans,1,2006,1985,NC,NC
2619,Fred Brown,G,Massachusetts,NYU,Massachusetts,,,,1905,MA,MA
3671,Anthony Castonzo,OL,Illinois,Boston Col.,Illinois,Indianapolis Colts,1,2011,1988,IL,IL
16328,Bill Newashe,T,Oklahoma,Carlisle Indian,Pennsylvania,,,,1889,OK,PA
10246,Jim Hough,G-C,California,Utah St.,California,Minnesota Vikings,4,1978,1956,CA,CA
24812,Vinnie Yablonski,FB-LB,Massachusetts,Fordham,Massachusetts,Chicago Cardinals,12,1946,1923,MA,MA
8508,James Griffin,DB,Georgia,Middle Tenn. St.,Georgia,Cincinnati Bengals,7,1983,1961,GA,GA
24636,Ickey Woods,RB,California,UNLV,California,Cincinnati Bengals,2,1988,1966,CA,CA
4526,Stephen Cooper,LB,Massachusetts,Maine,Massachusetts,,,,1979,MA,MA
4927,Jay Cunningham,DB,Ohio,Bowling Green,Ohio,Boston Patriots,14,1965,1943,OH,OH
13157,Matt Leinart,QB,California,USC,California,Arizona Cardinals,1,2006,1983,CA,CA
413,Billy Anderson,DB-HB,California,Compton CC (CA),California,Chicago Bears,1,1953,1929,CA,CA
23191,Bobby Walston,E-HB-K,Ohio,Georgia,Georgia,Philadelphia Eagles,14,1951,1928,OH,GA
19760,John Sciarra,DB-QB,California,UCLA,California,Chicago Bears,4,1976,1954,CA,CA
15164,Mark Messner,LB,Michigan,Michigan,Michigan,Los Angeles Rams,6,1989,1965,MI,MI
10750,Corey Jackson,DE,South Carolina,Nevada,South Carolina,,,,1978,SC,SC
9351,Matt Hasselbeck,QB,Massachusetts,Boston Col.,Massachusetts,Green Bay Packers,6,1998,1975,MA,MA
24793,David Wyman,LB,California,Stanford,Nevada,Seattle Seahawks,2,1987,1964,CA,NV
11194,Cecil Johnson,LB,Florida,Pittsburgh,Florida,,,,1955,FL,FL
2530,Steve Broussard,P,Mississippi,Auburn,Mississippi,,,,1947,MS,MS
1236,Dick Bassi,G,California,Santa Clara,California,Washington Redskins,4,1937,1915,CA,CA
10391,Michael Huff,DB,Texas,Texas,Texas,Oakland Raiders,1,2006,1983,TX,TX
20955,Quinton Spears,LB,Texas,Prairie View,Texas,,,,1988,TX,TX
10349,Mike Hubach,P,Ohio,Kansas,Ohio,New England Patriots,11,1980,1958,OH,OH
20654,Jerome Smith,RB,Pennsylvania,Syracuse,Delaware,,,,1991,PA,DE
11237,Dennis Johnson,RB,Arkansas,Arkansas,Arkansas,,,,1990,AR,AR
5227,Harrison Davis,WR,North Carolina,Virginia,Virginia,San Diego Chargers,4,1974,1952,NC,VA
15059,Karl Mecklenburg,LB-DE,Washington,Augustana (SD),Minnesota,Denver Broncos,12,1983,1960,WA,MN
2998,Chick Burke,WB,Massachusetts,Dartmouth,Massachusetts,,,,1901,MA,MA
25038,Albert Zupek,BB,Wisconsin,Lawrence,Wisconsin,,,,1922,WI,WI
1238,Bert Baston,E,Minnesota,Minnesota,Minnesota,,,,1894,MN,MN
2456,John Brockington,RB,New York,Ohio St.,New York,Green Bay Packers,1,1971,1948,NY,NY
16360,Tony Newson,LB,Nevada,Utah St.,Nevada,,,,1979,NV,NV
11709,Tebucky Jones,DB,Connecticut,Syracuse,Connecticut,New England Patriots,1,1998,1974,CT,CT
13279,Greg Lewis,WR,Illinois,Illinois,Illinois,,,,1980,IL,IL
14180,Nick Martin,C,Indiana,Notre Dame,Indiana,Houston Texans,2,2016,1993,IN,IN
1987,Travis Bond,G,North Carolina,North Carolina,North Carolina,Minnesota Vikings,7,2013,1990,NC,NC
18319,Rudy Redmond,DB,Washington,Pacific,California,Chicago Bears,4,1969,1947,WA,CA
7340,Bobby Freeman,DB,Alabama,Auburn,Alabama,Cleveland Browns,3,1955,1932,AL,AL
490,Stephen Anderson,TE,California,California,California,,,,1993,CA,CA
7996,Jonathan Goddard,DE,California,Marshall,Florida,Detroit Lions,6,2005,1981,CA,FL
731,Joe Auer,RB,New Jersey,Miami (FL),Florida,Los Angeles Rams,5,1963,1941,NJ,FL
22129,Todd Thomas,C,Minnesota,North Dakota,Wisconsin,Kansas City Chiefs,5,1981,1959,MN,WI
5509,Rick Dennison,LB,Montana,Colorado St.,Colorado,,,,1958,MT,CO
1671,Justin Bethel,CB,South Carolina,Presbyterian,South Carolina,Arizona Cardinals,6,2012,1990,SC,SC
6937,Bob Fisher,TE,California,SMU,California,Chicago Bears,12,1980,1958,CA,CA
850,Edwin Bailey,G,Georgia,South Carolina St.,Georgia,Seattle Seahawks,5,1981,1959,GA,GA
17784,Ken Pope,DB,Texas,Oklahoma,Texas,Oakland Raiders,9,1974,1951,TX,TX
23437,Elbert Watts,DB,California,Oklahoma,California,Los Angeles Rams,9,1986,1963,CA,CA
17511,Larry Petty,G,Illinois,Illinois St.,Illinois,,,,1893,IL,IL
18908,Stacy Robinson,WR,Minnesota,Prairie View,Minnesota,New York Giants,2,1985,1962,MN,MN
5346,Julius Dawkins,WR,Pennsylvania,Pittsburgh,Pennsylvania,Buffalo Bills,12,1983,1961,PA,PA
13077,Biff Lee,G,Missouri,Missouri,Missouri,,,,1907,MO,MO
14966,Kirk McMullen,TE,Pennsylvania,Pittsburgh,Pennsylvania,,,,1977,PA,PA
13006,Jerry Lawson,DB,California,Utah,California,Buffalo Bills,10,1968,1944,CA,CA
14465,Bobby McCain,CB,Alabama,Memphis,Alabama,Miami Dolphins,5,2015,1993,AL,AL
7085,Dave Foley,T-C,Ohio,Ohio St.,Ohio,New York Jets,1,1969,1947,OH,OH
4468,James Cook,G,Wisconsin,Notre Dame,Wisconsin,,,,1888,WI,WI
12222,Bucko Kilroy,G-MG-T-DT,Pennsylvania,Notre Dame,Pennsylvania,,,,1921,PA,PA
10919,Robert James,DB,Tennessee,Fisk,Tennessee,,,,1947,TN,TN
5103,Boob Darling,C,Wisconsin,Wisconsin,Wisconsin,,,,1903,WI,WI
17737,Al Pollard,HB-FB,California,Loyola Marymount,California,New York Yanks,21,1951,1928,CA,CA
18372,Allen Reese,DT,Florida,Kansas St.,Florida,,,,1980,FL,FL
12267,Brandon King,DB,Georgia,Purdue,Georgia,,,,1987,GA,GA
1356,Doug Beaudoin,DB,North Dakota,Minnesota,North Dakota,New England Patriots,9,1976,1954,ND,ND
3050,Keith Burns,LB,South Carolina,Oklahoma St.,Virginia,Denver Broncos,7,1994,1972,SC,VA
19334,Nick Ryder,FB,New York,Miami (FL),New York,New York Jets,16,1963,1941,NY,NY
18143,George Ragsdale,RB-WR,Virginia,North Carolina A&T;,Maryland,Tampa Bay Buccaneers,12,1976,1952,VA,MD
19082,Hatch Rosdahl,DE-DT,New Jersey,Penn St.,New Jersey,San Francisco 49ers,4,1963,1941,NJ,NJ
22128,Thurman Thomas,RB,Texas,Oklahoma St.,Texas,Buffalo Bills,2,1988,1966,TX,TX
5392,Walter Dean,RB,Louisiana,Grambling St.,Louisiana,Green Bay Packers,6,1991,1968,LA,LA
24976,Mike Zele,NT-DT,Ohio,Kent St.,Ohio,Atlanta Falcons,5,1979,1956,OH,OH
12658,Al Krueger,T,Iowa,Drake,Iowa,,,,1902,IA,IA
23432,Scott Watters,LB,Ohio,Wittenberg,Ohio,,,,1965,OH,OH
18032,Spencer Pulley,C,Tennessee,Vanderbilt,Tennessee,,,,1993,TN,TN
12678,Bob Kuechenberg,G-T-C,Indiana,Notre Dame,Indiana,Philadelphia Eagles,4,1969,1947,IN,IN
14222,Joel Mason,E,Michigan,West. Michigan,Michigan,,,,1912,MI,MI
16208,Ikechuku Ndukwe,G-T,West Virginia,Northwestern,Ohio,,,,1982,WV,OH
13521,Brandon London,WR,Virginia,Massachusetts,Virginia,,,,1984,VA,VA
14366,Mark May,G-T-C,New York,Pittsburgh,New York,Washington Redskins,1,1981,1959,NY,NY
23833,Walker Whitehead,TB,Indiana,none,Indiana,,,,1902,IN,IN
16581,Keith Null,QB,Texas,West Texas A&M;,Texas,St. Louis Rams,6,2009,1985,TX,TX
7895,Jon Gilliam,C,Oklahoma,Oklahoma St.,Texas,Green Bay Packers,14,1960,1938,OK,TX
23874,Ricky Whittle,RB,California,Oregon,California,New Orleans Saints,4,1996,1971,CA,CA
14390,Martin Mayhew,DB,Florida,Florida St.,Florida,Buffalo Bills,10,1988,1965,FL,FL
6398,Gerry Ellis,RB,Missouri,Missouri,Missouri,Los Angeles Rams,7,1980,1957,MO,MO
7845,Oliver Gibson,DT-NT,Illinois,Notre Dame,Illinois,Pittsburgh Steelers,4,1995,1972,IL,IL
24668,Rolly Woolsey,DB,Utah,Boise St.,Idaho,Dallas Cowboys,6,1975,1953,UT,ID
20842,Matt Snell,RB,Georgia,Ohio St.,New York,New York Jets,1,1964,1941,GA,NY
2342,Hoby Brenner,TE,California,USC,California,New Orleans Saints,3,1981,1959,CA,CA
21094,Harry Stanback,DE,North Carolina,North Carolina,North Carolina,Atlanta Falcons,6,1981,1958,NC,NC
23926,Dick Wildung,T-DT-G,Minnesota,Minnesota,Minnesota,Green Bay Packers,1,1943,1921,MN,MN
6474,Wuert Engelmann,B,South Dakota,South Dakota St.,South Dakota,,,,1908,SD,SD
1004,Mike Banks,TE,Iowa,Iowa St.,Iowa,Arizona Cardinals,7,2002,1979,IA,IA
6645,Bill Fairband,LB,California,Colorado,California,Oakland Raiders,3,1967,1941,CA,CA
10053,Carlyle Holiday,WR,Texas,Notre Dame,Texas,,,,1981,TX,TX
13556,Spencer Long,OG,Nebraska,Nebraska,Nebraska,Washington Redskins,3,2014,1990,NE,NE
18128,George Radosevich,T-C,Pennsylvania,Pittsburgh,Pennsylvania,,,,1928,PA,PA
22969,Dan Vitale,FB,Illinois,Northwestern,Illinois,Tampa Bay Buccaneers,6,2016,1993,IL,IL
19804,Jack Scott,DT,Kentucky,Ohio St.,Ohio,Pittsburgh Steelers,26,1959,1936,KY,OH
13877,Drew Mahalic,LB,New York,Notre Dame,Michigan,Denver Broncos,3,1975,1953,NY,MI
13660,Dick Lucas,E,Massachusetts,Boston Col.,Massachusetts,Chicago Bears,10,1956,1934,MA,MA
2257,Andre Branch,DE,Virginia,Clemson,Virginia,Jacksonville Jaguars,2,2012,1989,VA,VA
17290,Dennis Pearson,WR,Alabama,Washington,California,Atlanta Falcons,5,1978,1955,AL,CA
17823,David Posey,K,Ohio,Florida,Florida,San Francisco 49ers,9,1977,1956,OH,FL
2957,Keith Bulluck,LB,New York,Syracuse,New York,Tennessee Titans,1,2000,1977,NY,NY
1298,Bibbles Bawel,DB,Indiana,Evansville,Indiana,,,,1930,IN,IN
8913,Henry Hammond,E,Tennessee,Rhodes,Tennessee,Chicago Bears,4,1937,1913,TN,TN
16746,Paul Oglesby,T-DT,California,UCLA,California,St. Louis Cardinals,10,1960,1939,CA,CA
6752,Ron Fazio,TE,Pennsylvania,Maryland,New Jersey,,,,1962,PA,NJ
23700,Warren Wheat,G,Arizona,BYU,Arizona,Los Angeles Rams,8,1989,1967,AZ,AZ
19479,Brian Sanford,DL,Connecticut,Temple,Connecticut,,,,1987,CT,CT
6526,Herb Eschbach,C,Pennsylvania,Penn St.,Pennsylvania,,,,1907,PA,PA
23772,Jamel White,RB,California,South Dakota,California,,,,1977,CA,CA
22790,Halapoulivaati Vaitai,OT,Texas,TCU,Texas,Philadelphia Eagles,5,2016,1993,TX,TX
8921,Dave Hampton,RB,Ohio,Wyoming,Michigan,Green Bay Packers,9,1969,1947,OH,MI
609,Adger Armstrong,RB,Texas,Texas A&M;,Texas,,,,1957,TX,TX
16484,Chuck Noll,LB-G-C,Ohio,Dayton,Ohio,Cleveland Browns,20,1953,1932,OH,OH
8591,George Grosvenor,TB-HB,Oklahoma,Colorado,Colorado,,,,1910,OK,CO
938,Burr Baldwin,E-DE,California,UCLA,California,Green Bay Packers,3,1947,1922,CA,CA
4158,Ed Cody,FB,Connecticut,Boston Col.,Connecticut,Green Bay Packers,5,1946,1923,CT,CT
13140,Dave Leggett,QB-DB,Ohio,Ohio St.,Ohio,Chicago Cardinals,7,1955,1933,OH,OH
12509,Peter Konz,C,Wisconsin,Wisconsin,Wisconsin,Atlanta Falcons,2,2012,1989,WI,WI
20198,Mike Shumann,WR,Kentucky,Florida St.,Florida,,,,1955,KY,FL
20385,Clint Sintim,LB,Virginia,Virginia,Virginia,New York Giants,2,2009,1986,VA,VA
23204,Les Walters,DB,Pennsylvania,Penn St.,Pennsylvania,Baltimore Colts,4,1958,1937,PA,PA
16187,Kenny Nash,WR,California,San Jose St.,California,,,,1962,CA,CA
5402,Dom DeCicco,LB,Pennsylvania,Pittsburgh,Pennsylvania,,,,1988,PA,PA
2117,Todd Bowles,DB,New Jersey,Temple,New Jersey,,,,1963,NJ,NJ
7987,Larry Glueck,DB,Pennsylvania,Villanova,Pennsylvania,San Diego Chargers,5,1963,1941,PA,PA
24603,Lee Woodall,LB,Pennsylvania,West Chester,Pennsylvania,San Francisco 49ers,6,1994,1969,PA,PA
12248,Shine Kinderdine,G,Ohio,none,Ohio,,,,1893,OH,OH
8027,Ian Gold,LB,Michigan,Michigan,Michigan,Denver Broncos,2,2000,1978,MI,MI
18832,Aldrick Robinson,WR,Texas,SMU,Texas,Washington Redskins,6,2011,1988,TX,TX
14381,Ben Mayes,DE-DT,Florida,Drake,Florida,Buffalo Bills,5,1969,1945,FL,FL
273,Beau Allen,DT,Minnesota,Wisconsin,Minnesota,Philadelphia Eagles,7,2014,1991,MN,MN
3625,Scott Case,DB,Oklahoma,NE Oklahoma A&M;,Oklahoma,Atlanta Falcons,2,1984,1962,OK,OK
20967,Alonzo Spellman,DE-DT,New Jersey,Ohio St.,New Jersey,Chicago Bears,1,1992,1971,NJ,NJ
6471,Steve Engel,RB,Colorado,Colorado,Colorado,Cleveland Browns,5,1970,1947,CO,CO
24176,Maurice Williams,T,Michigan,Michigan,Michigan,Jacksonville Jaguars,2,2001,1979,MI,MI
23212,Len Walterscheid,DB,Texas,Southern Utah,Utah,,,,1954,TX,UT
4024,Corwin Clatt,FB,Iowa,Notre Dame,Illinois,Chicago Cardinals,6,1945,1924,IA,IL
22025,Dave Thomas,DB,Florida,Tennessee,Florida,Dallas Cowboys,8,1993,1968,FL,FL
24263,Todd Williams,G,Florida,Florida St.,Florida,Tennessee Titans,7,2003,1978,FL,FL
9283,Dick Hart,G,Pennsylvania,none,Pennsylvania,,,,1943,PA,PA
2534,Aaron Brown,DE,Texas,Minnesota,Texas,Kansas City Chiefs,1,1966,1943,TX,TX
5594,Rich Diana,RB,Connecticut,Yale,Connecticut,Miami Dolphins,5,1982,1960,CT,CT
8970,Russell Hansbrough,RB,Texas,Missouri,Texas,,,,1993,TX,TX
24547,Tom Wittum,P,Illinois,Northern Illinois,Illinois,San Francisco 49ers,8,1972,1950,IL,IL
21846,Devin Taylor,DE,South Carolina,South Carolina,South Carolina,Detroit Lions,4,2013,1989,SC,SC
24121,Jimmy Williams,DB,Virginia,Virginia Tech,Virginia,Atlanta Falcons,2,2006,1984,VA,VA
7644,Dub Garrett,G-DT,Mississippi,Mississippi St.,Mississippi,Chicago Bears,3,1948,1925,MS,MS
23357,Ronnie Washington,LB,Louisiana,La-Monroe,Louisiana,Atlanta Falcons,8,1985,1963,LA,LA
17828,Bobby Post,DB,Idaho,Kings Point,California,,,,1944,ID,CA
18447,Bob Reinhard,T-FB,California,California,California,Chicago Cardinals,5,1942,1920,CA,CA
1819,Kory Blackwell,DB,New York,Massachusetts,New York,,,,1972,NY,NY
19224,Martin Rudolph,DB,California,Arizona,California,,,,1964,CA,CA
1481,Theo Bell,WR,California,Arizona,California,Pittsburgh Steelers,4,1976,1953,CA,CA
81,Michael Adams,DB,Mississippi,Arkansas St.,Mississippi,New Orleans Saints,3,1987,1964,MS,MS
8860,Jack Ham,LB,Pennsylvania,Penn St.,Pennsylvania,Pittsburgh Steelers,2,1971,1948,PA,PA
853,Harold Bailey,WR,Texas,Oklahoma St.,Texas,Houston Oilers,8,1980,1957,TX,TX
15206,John Michels,T,California,USC,California,Green Bay Packers,1,1996,1973,CA,CA
1314,John Baylor,DB,Mississippi,Southern Miss,Mississippi,Indianapolis Colts,5,1988,1965,MS,MS
24110,Jason Williams,LB,Illinois,West. Illinois,Illinois,Dallas Cowboys,3,2009,1986,IL,IL
5700,Brian Dixon,CB,Florida,NW Missouri St.,Florida,,,,1990,FL,FL
17641,Joyce Pipkin,E-DE-BB,Arkansas,Arkansas,Arkansas,,,,1924,AR,AR
8579,Earl Gros,FB,Louisiana,LSU,Louisiana,Green Bay Packers,1,1962,1940,LA,LA
587,Adam Archuleta,DB,Wyoming,Arizona St.,Arizona,St. Louis Rams,1,2001,1977,WY,AZ
8728,Vern Hagenbuckle,E,New York,Dartmouth,New York,,,,1901,NY,NY
8767,Chris Hale,DB,California,Nebraska,California,Buffalo Bills,7,1989,1966,CA,CA
10832,Roger Jackson,DB,Alabama,Bethune-Cookman,Georgia,,,,1959,AL,GA
23634,Mule Werwaiss,T-G,Connecticut,none,Massachusetts,,,,1905,CT,MA
18289,Willard Reaves,RB,Arizona,Northern Arizona,Arizona,,,,1959,AZ,AZ
9333,Richard Harvey,DB,Mississippi,Jackson St.,Mississippi,Los Angeles Rams,8,1969,1945,MS,MS
23046,Frank Wainright,TE,Illinois,Northern Colorado,Colorado,New Orleans Saints,8,1991,1967,IL,CO
8820,Lemanski Hall,LB,Alabama,Alabama,Alabama,Houston Oilers,7,1994,1970,AL,AL
2903,Ted Bucklin,FB-G,Idaho,Idaho,Utah,,,,1903,ID,UT
12771,Morris LaGrand,RB,Florida,Tampa,Florida,Kansas City Chiefs,6,1975,1953,FL,FL
8678,Joe Guyon,WB-TB-BB-FB,Minnesota,Carlisle Indian,Wisconsin,,,,1892,MN,WI
10277,Bobbie Howard,LB,West Virginia,Notre Dame,West Virginia,,,,1977,WV,WV
18443,Trevor Reilly,OLB,California,Utah,California,New York Jets,7,2014,1988,CA,CA
16284,Packie Nelson,T,Illinois,Illinois,Illinois,,,,1907,IL,IL
4438,J.R. Conrad,G,Oklahoma,Oklahoma,Oklahoma,New England Patriots,7,1996,1974,OK,OK
18829,A'Shawn Robinson,DT,Texas,Alabama,Texas,Detroit Lions,2,2016,1995,TX,TX
18362,Robert Reed,G,Texas,Tennessee St.,Texas,Houston Oilers,12,1965,1943,TX,TX
19772,Glenn Scolnik,WR,Indiana,Indiana,Indiana,Pittsburgh Steelers,6,1973,1951,IN,IN
2397,Darrick Brilz,C-G,California,Oregon St.,California,,,,1964,CA,CA
10704,Mortty Ivy,LB,Pennsylvania,West Virginia,Pennsylvania,,,,1986,PA,PA
17776,Tauren Poole,RB,Georgia,Tennessee,Georgia,,,,1989,GA,GA
24983,Peppi Zellner,DE,Georgia,Fort Valley St.,Georgia,Dallas Cowboys,4,1999,1975,GA,GA
22355,Steve Tobin,C,Minnesota,Minnesota,Minnesota,,,,1957,MN,MN
18913,Trevor Robinson,G,Nebraska,Notre Dame,Nebraska,,,,1990,NE,NE
17747,Tom Polley,LB,Minnesota,UNLV,Minnesota,Philadelphia Eagles,8,1985,1962,MN,MN
6089,Anthony Dunn,DE,Colorado,Northern Colorado,Colorado,,,,1980,CO,CO
24214,Renaud Williams,LB,New York,Hofstra,New York,,,,1981,NY,NY
3575,Joe Carter,E,Texas,Austin,Texas,,,,1910,TX,TX
16809,Winslow Oliver,RB,Texas,New Mexico,Texas,Carolina Panthers,3,1996,1973,TX,TX
17912,Glenn Presnell,B,Nebraska,Nebraska,Nebraska,,,,1905,NE,NE
14687,Tommy McDonald,FL-HB-SE-WR,New Mexico,Oklahoma,New Mexico,Philadelphia Eagles,3,1957,1934,NM,NM
922,Wayne Baker,DT,Idaho,BYU,Montana,San Francisco 49ers,3,1975,1953,ID,MT
12802,Pat Lamberti,LB,New Jersey,Richmond,New Jersey,Chicago Cardinals,13,1959,1937,NJ,NJ
1359,Jim Beaver,DT,Florida,Florida,Florida,Buffalo Bills,29,1962,1938,FL,FL
11418,Smiley Johnson,G-LB,Tennessee,Georgia,Tennessee,,,,1916,TN,TN
13575,Joe Looney,G,Florida,Wake Forest,Florida,San Francisco 49ers,4,2012,1990,FL,FL
6334,Abram Elam,DB,Florida,Notre Dame,Florida,,,,1981,FL,FL
229,Kwon Alexander,OLB,Alabama,LSU,Alabama,Tampa Bay Buccaneers,4,2015,1994,AL,AL
19957,Rich Seubert,G,Wisconsin,West. Illinois,Wisconsin,,,,1979,WI,WI
19094,Tam Rose,TB-HB,New York,Syracuse,New York,,,,1888,NY,NY
12662,Paul Kruger,DE,Idaho,Utah,Utah,Baltimore Ravens,2,2009,1986,ID,UT
7062,Marcus Floyd,DB,Florida,Indiana,Florida,,,,1978,FL,FL
4759,Ted Cremer,E-DE,Kentucky,Auburn,Alabama,,,,1919,KY,AL
954,Jerry Ball,NT-DT,Texas,SMU,Texas,Detroit Lions,3,1987,1964,TX,TX
7443,Kyle Fuller,CB,Maryland,Virginia Tech,Maryland,Chicago Bears,1,2014,1992,MD,MD
5263,Lorenzo Davis,WR,Florida,Youngstown St.,Florida,,,,1968,FL,FL
6435,Earl Elsey,HB,Arkansas,Loyola Marymount,California,,,,1915,AR,CA
10061,John Holland,WR,West Virginia,Tennessee St.,Ohio,Minnesota Vikings,2,1974,1952,WV,OH
762,Hank Autry,C,Mississippi,Southern Miss,Mississippi,Houston Oilers,17,1969,1947,MS,MS
8975,Cliff Hansen,HB,Minnesota,Luther,Minnesota,,,,1910,MN,MN
16053,George Murphy,BB,California,USC,California,,,,1927,CA,CA
15937,Sinorice Moss,WR,Florida,Miami (FL),Florida,New York Giants,2,2006,1983,FL,FL
17721,Dick Poillon,B,New York,Canisius,New York,,,,1920,NY,NY
8560,Russ Grimm,G-C,Pennsylvania,Pittsburgh,Pennsylvania,Washington Redskins,3,1981,1959,PA,PA
21663,Bob Swenson,LB,California,California,California,,,,1953,CA,CA
5787,Jeff Donaldson,DB,Colorado,Colorado,Colorado,Houston Oilers,9,1984,1962,CO,CO
19103,Ted Rosequist,T,Pennsylvania,John Carroll,Ohio,,,,1908,PA,OH
9778,Kerry Hicks,DE,Utah,Colorado,Utah,Carolina Panthers,7,1996,1972,UT,UT
24067,Eric Williams,DB,North Carolina,North Carolina St.,North Carolina,Pittsburgh Steelers,6,1983,1960,NC,NC
689,Ed Aspatore,T-G,Wisconsin,Marquette,Wisconsin,,,,1909,WI,WI
8164,Danny Gorrer,DB,Texas,Texas A&M;,Texas,,,,1986,TX,TX
17593,Steve Pierce,WR,California,Illinois,California,,,,1963,CA,CA
11627,Joey Jones,WR,Alabama,Alabama,Alabama,Atlanta Falcons,1,1984,1962,AL,AL
22179,Ernie Thompson,RB,Indiana,Indiana,Indiana,Los Angeles Rams,12,1991,1969,IN,IN
17893,Phil Pozderac,T,Ohio,Notre Dame,Ohio,Dallas Cowboys,5,1982,1959,OH,OH
21629,Karl Swanke,T-C-G,Illinois,Boston Col.,Connecticut,Green Bay Packers,6,1980,1957,IL,CT
1401,Hal Bedsole,TE,Illinois,USC,California,Minnesota Vikings,2,1964,1941,IL,CA
23268,Timmie Ware,WR,California,USC,California,,,,1963,CA,CA
13434,Steve Little,K,Illinois,Arkansas,Kansas,St. Louis Cardinals,1,1978,1956,IL,KS
2399,Michael Brim,DB,Virginia,Virginia Union,Virginia,Phoenix Cardinals,4,1988,1966,VA,VA
23446,Tress Way,P,Oklahoma,Oklahoma,Oklahoma,,,,1990,OK,OK
18096,Marcus Quinn,DB,Mississippi,LSU,Louisiana,,,,1959,MS,LA
21733,John Tait,T,Arizona,BYU,Arizona,Kansas City Chiefs,1,1999,1975,AZ,AZ
11320,Kelley Johnson,WR,New Mexico,Colorado,New Mexico,,,,1962,NM,NM
14108,James Marshall,DB,Mississippi,Jackson St.,Mississippi,,,,1952,MS,MS
6020,Jamal Duff,DE-DT,Ohio,San Diego St.,California,New York Giants,6,1995,1972,OH,CA
19277,Doug Russell,TB-WB,Pennsylvania,Muskingum,Pennsylvania,,,,1911,PA,PA
21210,Alex Stepanovich,C,Ohio,Ohio St.,Ohio,Arizona Cardinals,4,2004,1981,OH,OH
13519,Neil Lomax,QB,Oregon,Portland St.,Oregon,St. Louis Cardinals,2,1981,1959,OR,OR
8240,John Granby,WR,Virginia,Virginia Tech,Virginia,Denver Broncos,12,1992,1968,VA,VA
1332,Tim Beamer,DB,Virginia,Johnson C. Smith,Virginia,Buffalo Bills,5,1971,1948,VA,VA
13788,Don Macek,C-G,New Hampshire,Boston Col.,New Hampshire,San Diego Chargers,2,1976,1954,NH,NH
7531,Willie Galimore,HB,Florida,Florida A&M;,Florida,Chicago Bears,5,1956,1935,FL,FL
18030,Craig Puki,LB,South Dakota,Tennessee,Washington,San Francisco 49ers,3,1980,1957,SD,WA
16419,Laurie Niemi,T-DT,Montana,Washington St.,Washington,Washington Redskins,2,1949,1925,MT,WA
6427,Charley Ellzey,C-LB,Mississippi,Southern Miss,Mississippi,St. Louis Cardinals,3,1960,1938,MS,MS
199,Arnold Ale,LB,California,Notre Dame,California,,,,1970,CA,CA
9016,Pat Harder,FB-LB,Wisconsin,Wisconsin,Wisconsin,Chi/Pit Cards/Steelers,1,1944,1922,WI,WI
4368,Sanders Commings,CB,Georgia,Georgia,Georgia,Kansas City Chiefs,5,2013,1990,GA,GA
1418,Tom Beier,DB,Ohio,Detroit Mercy,Michigan,Miami Dolphins,10,1967,1945,OH,MI
22485,Brynden Trawick,S,Georgia,Troy,Georgia,,,,1989,GA,GA
311,Jeff Allen,DB,Indiana,California-Davis,California,Miami Dolphins,8,1980,1957,IN,CA
13986,Ricky Manning,DB,California,UCLA,California,Carolina Panthers,3,2003,1980,CA,CA
628,Trace Armstrong,DE,Maryland,Arizona St.,Alabama,Chicago Bears,1,1989,1965,MD,AL
16988,Paul Page,HB-DB,Texas,SMU,Texas,New York Giants,1,1949,1927,TX,TX
10678,Cecil Isbell,TB-HB,Texas,Purdue,Texas,Green Bay Packers,1,1938,1915,TX,TX
7949,William Glass,G,Texas,Baylor,Texas,Cincinnati Bengals,4,1980,1957,TX,TX
6403,Justin Ellis,DT,Louisiana,Louisiana Tech,Louisiana,Oakland Raiders,4,2014,1990,LA,LA
9127,Anthony Harris,DB,Virginia,Virginia,Virginia,,,,1992,VA,VA
1786,Charlie Black,E,Illinois,Kansas,Illinois,,,,1901,IL,IL
4711,Neal Craig,DB,Ohio,Fisk,Ohio,Cincinnati Bengals,7,1971,1948,OH,OH
8880,Harry Hamilton,DB,New York,Penn St.,Pennsylvania,New York Jets,7,1984,1962,NY,PA
6612,Jim Everett,QB,Kansas,Purdue,New Mexico,Houston Oilers,1,1986,1963,KS,NM
11069,Ronney Jenkins,RB,California,BYU,California,,,,1977,CA,CA
16775,Jamize Olawale,FB,California,North Texas,California,,,,1989,CA,CA
19544,Buck Saunders,BB,Wisconsin,California,California,,,,1892,WI,CA
2765,Jim Browner,DB,Ohio,Notre Dame,Ohio,Cincinnati Bengals,12,1979,1955,OH,OH
10031,Mike Hohensee,QB,California,Minnesota,California,,,,1961,CA,CA
7640,Budge Garrett,E-G-FB,Oklahoma,Rutgers,New Jersey,,,,1893,OK,NJ
23127,Robert Walker,RB,West Virginia,West Virginia,West Virginia,,,,1972,WV,WV
5618,Paul Dickson,DT-T,Texas,Baylor,Texas,Los Angeles Rams,1,1959,1937,TX,TX
244,Vadal Alexander,OG,Louisiana,LSU,Georgia,Oakland Raiders,7,2016,1994,LA,GA
